,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
3039,ኢች,"""አብይ",ለማን,"አይሰማም""",አይነት,አስተያየት,ተደጋገመችሳ,ቁልፉ,የአቶ,ለማ,ሃሳብ,ተቀባይነት,ማግኘት,አለመቻሉ,የአዞ,እንባው,ግን,ለትዝብት,እንዳይዳርግ,,,,,,,,,,,,,,,,,
3040,አቃቂር,"""እውነት",አህመዲን,ሞጣ,አልሄደም,ሞጣ,አህመዲን,"የመጣው""",አሉ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,የአዲስ,አበባ,ከተማ,የሚዲያ,ኔትዎርክ,ቦርድ,አባላት,ሹመት,ዳኛቸው,አሰፋ,ፒኤችዲ,ዮናታን,አሰፋ,መጋቢ,አዲስ,እሸቱ,የመደመር,ዋጋ,,,,,,,,,,,,,,,,,,
3042,በሀገራችን,ከየትኛውም,አደጋ,የትራፊክ,አደጋ,የሚያደርሰው,የህይወት,የሀብት,ጥፋት,የበዛና,ለማሰብ,የሚዘገንን,ወረርሽኝ,ሽብር,ለመቆጣጠር,ከሚሰጠው,ትኩረት,የበለጠ,የተደራጀ,የደህንነት,ማስጠበቅ,ስርአት,ይሻል,,,,,,,,,,,,,
3043,ከለውጡ,በዋህላ,አዋቂ,ጀግና,ፖለቲካ,ተንታይ,ነኘ,ባይ,ጊዜ,አፍሪካ,መሪዎች,ወደው,አይደለም,ሚሆኑት,አይነት,እማይለይ,ደደብ,ሲበዛ,,,,,,,,,,,,,,,,,,
3044,ተምራ,ከልተማርክ,ተማራ,ከሚበል,ሰትማር,በንጹህ,አእምሮ,ብትኖር,ይሻለል,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,ቄሮን,እሹሩሩ,ይሄው,ውጤቱ,ኦሮሚያ,ፊቱን,ልማት,አዙሮ,የዜጎችን,ሰርቶ,የመኖር,እድልና,ደህንነት,በተጨባጭ,ካላሰፋ,አይደለም,የመሬት,ግብይት,የግሉን,ዘርፍም,ልማት,ማስገባት,አይችልም,ዋቃ,ይታረቀን,,,,,,,,,,,
3046,የኔ,ሳይበላሽ,አለፈው,ቀላል,ስኬት,አይደለም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,ለመጨረሻ,ጊዜ,ላጀናጅናት,የነበረችቱን,ካገባኋት,ወዲህ,እርግፍ,አድርጌ,ትቼዋለሁ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,የአሻም,ቴሌቭዥኑ,ሱራፌል,ወንድሙ,ከኦሮሞ,ነጻነት,ግንባር,ሊቀ,መንበር,ዳውድ,ኢብሳ,የኢዜማ,መሪ,ብርሀኑ,ነጋ,ለቃለ,መጠይቅ,ተቀምጧል,ሱራፌል,የሚረባ,ብንጠብቅ,አይከፋም,,,,,,,,,,,,,,
3049,የዘመዶችህ,የተረገምክ,ሁላችሁም,የተተነተነ,የኮሪያ,ጩኸት,ናችሁ,እናም,ሁላችሁም,ደም,መፋጠጥ,ህመም,ሁላችሁን,ሁላችሁም,ሊሞቱ,ይችላሉ,,,,,,,,,,,,,,,,,,,,
3050,“ከሱስ,መውጣት,ከባድ,ነው”,ለሚሉ,ሰዎች,ትልቅ,አርአያ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,ሲቀጥል,መጀመሪያ,ተመርጦ,ይቀየራል,የሚለው,ብዙም,አይዋጥልኝም,በመዋቅርም,በአስተሳሰብ,ብሄራዊ,ድርጅት,ህብረብሄራዊ,አይችልም,የብፓን,ፕሮግራም,ብታየው,አደገኛ,የአምባገነንነት,ቁልፍ,,,,,,,,,,,,,,,,,
3052,የኦሮሞ,ነጻነት,ግንባር,ራእይ,ባጭሩ,የዴስቲኒ,መሪ,አቶ,ጥላሁን,አክሊሉ,በኦነግ,ስብሰባ,ያደረጉት,ንግግር,,,,,,,,,,,,,,,,,,,,,,
3053,በታክሲ,አትሄጂ,ደረሱብሽ,ደሞ,አገር,ቤት,ገባሽ,እንዴ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,ጌታ,ሆይ,ለበጎዎች,ለቀና,ቀና,መልካም,አድርግ,መዝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,እስክንድር,የኔ,ጀግና,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,አቶ,ለማ,መገርሳን,ያገለለ,ፓረቲ,አይደለም,ኢትዮፒያን,ሊያስተደድር,ቀበሌን,ባያስብ,ነዉ,የሚሸለዉ,,,,,,,,,,,,,,,,,,,,,,,,
3057,ወዊ,ሰላም,ላንተይሁን,ትናንት,ምሽት,በኤልሻዳይ,ቴሌ,የቤተሰብ,ፕሮግራምህን,ከባለቤቴ,ተከታትያለው,ወትሮም,ደቂቃ,ትምህርትህ,ላላጠገበው,ግለሰብ,ከምሽቱ,ፕሮገራመ,ሊያተርፍ,የሚችለው,ቢኖር,ቁጭትን,ብቻነው,,,,,,,,,,,,,
3058,የኢትዮጵያ,አየር,መንገድ,አስበው,በረራ,የለም,አሉ,ከዛ,ቀጥለው,ደግሞ,ለደቂቃ,በረራ,በረራ,ሺ,ይሉታል,አመቱን,ሙሉ,አውሮፕላንጢያራ,መድበው,አሁንም,አያሻሽሉትም,,,,,,,,,,,,,,,
3059,መልስ,ሰማይ,ከፍ,እንዲል,አንተም,ክብርህ,ከፍከፍ,ለማለት,መቅ,ሀያላንን,በሰማይ,ይመስላል,ለምሳሌ,ሰማያት,ስሙ,ሰማይ,እሚሰማ,ሀያላን,ስሙ,ይላል,እግዚያብሄር,ክብሩን,ከፍ,ባለበት,ቦታ,እምትገልጽልን,ለማለት,,,,,,,,,
3060,ከሚቀጥለው,በሚኒስትር,መስሪያ,ቤቶች,ደረጃ,አዳዲስ,ሹመቶች,እንደሚኖሩ,ከወደዛው,አካባቢ,ወሬ,ሰማን,,,,,,,,,,,,,,,,,,,,,,,,
3061,መልካም,አዲስ,አመት,አዲሱ,ዘመን,የፍቅር,የሰላም,የብልጽግና,የአገራችን,ሰላም,እየተመኘሁ,ለሁሉም,ማህበረሰብ,በሰላም,አደረሳቹህ,,,,,,,,,,,,,,,,,,,,,
3062,የመንደር,ሽፍታ,አሸነፈው,ድንጋጤው,አለቀቀውም,ደርግ,ቀይሽበር,ኢሀፓ,እያል,ሲገለው,ወያኔ,ነፍጠኛ,ሲያሽማቅቀው,ሌሎቹም,በኢኮኖሚ,እንዳይታትር,በፖለቲካው,ነቃ,እንዳይሳተፍ,ብቁ,ልጆቹ,በብለሃት,ወደፊት,እንዳይመጡ,እያከላከሉት,,,,,,,,,,,
3063,የሀሳበ,ግልጽነትን,የልብን,ንጹህነትን,ሀገር,ሰላም,ትሁን,እድሜውንም,ይስጠን,አንተም,ደህና,አብረን,እናያለን,ፕርስትሮይካን,ግላስኖስቱን,,,,,,,,,,,,,,,,,,,,,
3064,የህይወቴ,የመጨረሻ,ስኬት,መልካምነት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,ይሰማል,አጼውያን,ሀይማኖታችን,ከህይወታችን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,ሊከበሩ,ሊወደሱ,ሊመሰገኑ,የሚገባቸው,ብርቅዬ,ልዩ,የቁርጥ,ቀን,ኢትዮጵያዊ,መሪ,በመሆናቸው,እድሜያቸውን,ያርዝምልን,በረከቱ,ጤንነቱ,ብርታቱ,ይብዛላቸው,እላለሁ,,,,,,,,,,,,,,,,,,
3067,ይድረስ,ሰውዬ,ያልተነፈስሽ,ተራ,የወያኔ,ተላላኪ,ጋዜጠኛ,ምኞቱንና,ተልኮ,በተናገረው,ያዙኝ,ልቀቁኝ,ማለት,ትንሽ,ለትዝብት,ኣይሰጥም,መቼም,ህፍረት,ኣልፈጠረባችሁም,ደርሶ,ሃገራዊ,መምሰል,,,,,,,,,,,,,,
3068,ከድርጅት,ህልውና,ከግል,ጥቅም,በማያስቡ,አድርባዮች,የተሞላ,ፓርቲ,መለኮታዊ,ሃይል,ለቀጣዩ,ምርጫ,አማራጭ,ለመቅረብ,የሚያስችለው,የመዋቅርም,የርዮተአለም,ለውጥ,አምጥቷል,የሚል,እምነት,የለኝምወይም,አላየሁም,,,,,,,,,,,,,
3069,ብቻህን,አይደለህም,የሁለቱ,አለመስማማት,ምንፈራዉ,ዉስጥ,እንዳይከተን,ፈርቻለሁ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,እቲሳ,ተክለሃይማኖት,የአባታችን,በረከት,በሁላችን,ይደር,የአመት,ይበለን,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,እንዴ,ጭራሽ,ትዊተር,አንያችሁ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,መልካም,ለማድረግ,ጊዜ,ያጣ,ሰዉ,መልካም,ለመሆንም,ጊዜ,አይኖረዉም,ሪቢንድራት,ታጎር,,,,,,,,,,,,,,,,,,,,,,,,,
3073,መኪና,አስመጪዎች,በረቂቅ,ኤክሳይስ,ታክሱ,ዙርያ,መግለጫ,ለመስጠት,ሚድያ,ጠርተው,የነበረ,"""ፍቃድ","አላመጣችሁም""",ተብለው,እንደተከለከሉ,ገልጸዋል,,,,,,,,,,,,,,,,,,,,
3074,ዲን,ዳንኤል,ክብረት,ፍቅር,ያስተማረው,ክፍል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,የተለያዩ,የአረብ,ሀገራት,የውጭ,ጉዳይ,ሚኒስትሮች,በሊቢያ,ወቅታዊ,ጉዳይ,ውይይት,አደረጉ,,,,,,,,,,,,,,,,,,,,,,,,,
3076,ቆይ,ግን,ሚሊኒየም,አዳራሽ,ብግባ,ሳልረጋገጥ,እተርፋለው,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,ግለሰብ,የአማራ,ክልል,መንግስትን,በአክትቪስትና,በአክራሪ,የኦርቶዶክስ,ህገወጥ,ተግባርና,አሳፋሪ,የእምነት,ነጻነት,በመጠበቅ,ረገድ,መልካም,ማለት,ይቻላል,,,,,,,,,,,,,,,,,,,
3078,ቶሜቶ,ቶማቶ,ብለህ,መያዝ,ነዋ,ግን,ቶሎ,ይገባኝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,መንግስት,በግልጽ,ተነጋግሮ,ካላረመው,ከባድ,የጸጥታ,አደጋ,ያሰጋታል,ጉዳያችን,ታህሳስ,አም,ጃንዋሪ,አም,,,,,,,,,,,,,,,,,,,,,,,
3080,የኢትዮጵያ,ሙስሊሞች,አላለም,አገራችን,ድሮም,አሁንም,በአባይ,ውሀ,ምክንያት,ጠላቶች,እንዳላት,የታወቀ,እየስነጠቁ,ህዝቡን,ድህነቱ,ጭራሽ,ጋዝ,እያርከፈክፉ,አብሮ,የኖረውን,ማባላት,ምኑ,ጥቅሙ,,,,,,,,,,,,,
3081,የደረስብን,ግፍ,የመስጅድ,ቃጠሎ,የወንድሞቻቻችን,ንብረቶች,በደቂቃዎች,መውደም,ትልቅ,ዋጋ,ያስከፍላችዋል,,,,,,,,,,,,,,,,,,,,,,,,,
3082,እንደውም,ወደፊት,ጸባዬ,ተሻሽሎ,ውሻ,ከወደድኩ,ካሳደኩ,ሳላስፈቅድህ,ሁላ,አቦል,ብዬ,እንደምጠራው,ቃል,ገባለሁኝ,,,,,,,,,,,,,,,,,,,,,,
3083,እንግዴ,የውርስ,ክፍፍል,ጭቅጭቅ,ሊነሳ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,እናንተዬ,ለካ,አሁንም,ህወሀት,ራሷን,ታከስማለች,የሚጠብቅ,ደሞኮ,ይሉኛል,ብዬ,ስጠብቅ,ፊታቸውን,ኮስተር,አድርገው,የጠየቁኝ,ለካ,አገር,በደንብ,አይተዋወ,,,,,,,,,,,,,,,,,
3085,መልእክቱም,"""",ተከበረዉ,የጊዮርጊስ,ቤተክርስቲያን,ክብር,ሁላችንም,በጸጥታ,"እናልፋለን""",ተሰላፊዉም,በጭብጨባ,ታዛዥነቱን,ገለጸዙሪያውን,የቆሙት,ሙስሊም,ያልሆኑ,ወገኖች,ጭብጨባቸዉን,ለገሱ,ጸጥታ,ነገሰ,,,,,,,,,,,,,,,
3086,የፈጣሪን,በከንቱ,አታንሺ,አስመሳይ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,ሁሌም,እንጸልይልሃለን,አንተም,ጸሎት,ጸልይ,ኛ,ነገስት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,ሀሚልተን,ቲቪ,ይክፈቱ,ጀበሉ,ንግግር,በማድረግ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,መጀመሪያ,ተወዳደሩ,ሳይለን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,ከየትኛውም,ክልል,የሚመጣ,ተማሪ,ከሌላው,ክልል,ተማሪ,የተሻለ,ህይወት,የለውም,ቢኖረው,ኑሮ,ሀገር,አቋርጦ,ቦታ,አይሄድም,በአጠቃላይ,ከደህንነት,ለመውጣት,የሚጥር,ድሃ,ድሃ,የሚገድልበት,ምክንያት,የለም,,,,,,,,,,,
3091,ዝቅጠት,ሀገሬ,ብራዚል,ሆና,ፖሊሱንስ,መች,ይፈሩታል,ከጎን,ለጎን,አብሮ,እየሄደ,,,,,,,,,,,,,,,,,,,,,,,,,
3092,አንተን,ማዋራት,አለብኝ,ስለሁሉም,እባክህ,አግኘኝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,ብር,አሪፍ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,እንዳቺ,አይነት,ቢኖር,የደም,አይነት,የተጠየቅሽው,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,አስተያየት,መስጠት,ትምሮ,የግእዝ,ማንበብ,ድፍሮ,ነሽ,መሰለኝ,ጀለስ,ደግመህ,አስተያየት,ከመስጠትህ,በፊት,የለጠፍኩትን,ደግመህ,ተመልከት,እንደለጠፍከው,አይልም,,,,,,,,,,,,,,,,,,
3096,አቢቹ,አማካሪዊን,እስካለወጠ,ድረስ,ምርጫ,የማሸነፍ,እድሉ,የመነመነ,ነዉ,የአብይ,አማካሪ,ጀዌ,ያለበት,,,,,,,,,,,,,,,,,,,,,,,
3097,የሚያጠግብ,እንጀራ,ከምጣዱ,ያስታውቃልና,ፈጣሪ,አምላክ,የብልጽግናችንን,ደስታ,ለዘላለም,አጽንቶ,ያኑርልን,አሜን,ጥሌዘመቂ,,,,,,,,,,,,,,,,,,,,,,,
3098,ዱላ,ሳይጨብጥ,ሳያስገድል,መንገድ,ሳይዘጋ,እልፉን,ነጻ,አውጪ,አእላፉን,መንጋ,አንቀጠቀጠው,እስክንድር,ነጋ,ድል,ለዲሞክራሲ,ድል,ለኢትዮጵያ,,,,,,,,,,,,,,,,,,,
3099,አለም,የማይጠላ,እሱም,ማንችስተር,ዩናይትድ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,በትክክል,እግዚአብሄር,ሁሌም,መልካም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,ታምራት,ግን,ጤነኛ,የሆነማ,የሚያጨሰው,ዝም,ብሎማ,አያወራም,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,ሪፖርት,ሀዲያ,ሆሳእና,የአመቱን,የመጀመርያ,ድል,አሳክቷል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,"""እኛ",ድሆች,ነን,ገንዘብ,ከየት,እናመጣለን,እያልን,ስንደራደር,"ነበር""",በጠገዴ,ታግቶ,የተገደለው,ታዳጊ,አባት,,,,,,,,,,,,,,,,,,,,,,
3104,አቦ,ሌሎቹ,እቁብ,ቦታ,ሄደው,ብለህ,ተመዝገ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,ለበርካታ,አመታት,ድንቅ,አገልግሎት,ላበረከቱ,አርቲስቶች,እውቅና,ተሰጠ,ድምጻዊ,መሀሙድ,አህመድ,ገጣሚ,አለምጸሃይ,ወዳጆና,ሙዚቀኛ,ሰላም,ስዩም,ሰላሚኞ,ደስ,ለአምባሰል,,,,,,,,,,,,,,,,
3106,አልቀረብህም,አዲስ,እያለህ,በሰዎች,ትከሻ,ተንጠልጥለህ,እንደነበር,በደንብ,እያሳየኸን,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,እስክንድር,ነጋን,እንደምትፈሩ,እግዚአብሄርን,ብትፈሩ,በደረሳችሁ,ያው,ግልጽ,ጦርነቱ,በይፋ,ተከፍቷል,እስኬው,ግምት,አንቀጥቅጥልኝ,,,,,,,,,,,,,,,,,,,,,,
3108,ድረስ,ቦታዎች,የተቃውሞ,ሰልፎች,ተደርገዎል,ሚሊዎኖች,አደባባይ,ወጠዎል,የህዝብ,ድምጽ,የሚሰማው,ሲሞላ,ሞጣየተቀነባበረየሽብርጥቃት,በአንድለሊትመስጂድ,,,,,,,,,,,,,,,,,,,,,,
3109,ማስጠንቀቂያ,ለጉህን,ለጉራጌ,ህዝባዊ,ንቅናቄ,ሳምንት,ያለህበትን,ጉህን,እንደደረሰ,ሰርተፍኬቱ,እንዳደረሳቹት,ለህዝባቹ,እየሰራቹህ,የሚለው,ጥያቄ,በፍጥነት,ካልመለሳቹልን,ቀጥታ,እንድትነሱልን,ማስጠንቀቂያ,ጉህን,,,,,,,,,,,,,,,
3110,የግጭት,ስጋት,ካለባቸው,አገራት,ትገኛለች,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,በፍጹም,እንዲዝህ,የሚል,የምርጫ,ህግ,የለም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,ደስ,ይል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,አስተሳሰብ,የተባልከው,ፓርቲ,አይደለም,ወያኔ,ሲላዝን,የነበረው,አውራ,ፓርቲ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,ጊዜው,ሌሎቻችሁ,የትግራይን,ይዛችሁ,ከሌላው,ወገኑ,ወደፊትዋ,የማምጣትና,ከሚገኘው,የሰላምና,የብልጽግና,ትሩፋት,የማቅዋደስ,ሃላፊነታችሁን,በብቃት,የምትወጡበት,,,,,,,,,,,,,,,,,,,,
3115,ቪድዮውን,እየው,ታሪኩ,ፊልም,የሚመስለው,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,ታከለ,ዶማ,መች,ፐ,ከባድ,ተጠርቶ,ተሞቷል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,ታህሳስ,ቋሚ,ኮሚቴዎች,በረቂቅ,ህጎች,የህዝብ,አስተያየት,ለመሰብሰብ,ተደጋጋሚ,ጥሪ,ቢያደርጉም,አስተያየት,የሚሰጡ,ሰዎች,አልተገኙም,,,,,,,,,,,,,,,,,,,,,
3118,"""ባልና",ሚስት,እጅና,አይን,ሊሆኑ,ይገባልእጅ,ሲጎዳ,አይን,ሊያለቅስ,አይን,ሲያለቅስም,እጅ,እንባን,ሊያብስ,ቅዱስ,ዮሀንስ,አፈወርቅ,,,,,,,,,,,,,,,,,,,
3119,"""ዛሬ",ማታ,ዶሮ,ለመስራት,እየተሰራ,"ተገለጸ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,በአውሮፓ,ለሚገኙ,ተማሪዎች,በማህበረ,ቅዱሳን,የተዘጋጀ,የሶስት,አመት,ግቢ,ጉባኤ,መርሀ,ግብር,,,,,,,,,,,,,,,,,,,,,,,,
3121,ቃል,ምስጋናን,መብርህን,ኣማኑኤል,ኢያሱ,ብዛእባ,ቅብጸታዊ,መጥቃእቲ,እሱባት,ህግደፍ,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,"""ሶስቱ",የኢህአዴግ,አባል,ድርጅቶችና,አጋሮች,በውህደት,አዲስ,ፓርቲ,የመመስረት,መብት,ቢኖራቸውም,ኢህአዴግን,መውረስ,"አይችሉም""",አቶ,ጌታቸው,ረዳ,,,,,,,,,,,,,,,,,,,
3123,ክስ,ተመስርቶባቸዋል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,ካል,ተማሬ,ህዝብጋ,መኖር,ይከብዳል,ስሚ,የመንገድና,የዎታደር,በጀት,የተለየዬ,ነወ,ደነዝ,,,,,,,,,,,,,,,,,,,,,,,,
3125,ዝም,ብልህ,እኮ,ከዲምፕል,አልፈህ,ጫማ,ልታማርጥልኝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,ከቀረጥ,ነጻ,ከአገርውስጥ,ግን,ቀረጥ,ከፍለን,በገባ,ወረቀት,አትመን,ተወዳዳሪ,ሊያደረግን,አልቻለም,ለሚባለው,ቀረጥ,ከፍለው,የገባና,መጸሀፍ,ሲያትሙ,ላተሙት,መጸሀፍ,የከፈሉት,ቀረጥ,ቢነሳ,ወረቀት,መጸለፍ,ብዙ,እትመት,ስላለው,,,,,,,,
3127,እንዴ,ቃላቶች,ለካስ,ትርጉም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,የሚበረታታ,መልካም,ተግባር,መደገፍ,ብቻም,አባል,የሆንነው,በምክንያት,ለዚህም,ታላቅ,ኩራት,ይሰማኛል,,,,,,,,,,,,,,,,,,,,,,,,
3129,እራሱ,ትዊተርም,ሸፍጥ,ተባባሪ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,የኔ,ቆንጆ,በተለይ,ነጭ,ልብስ,አትልበሺ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,በመጀመሪያዉ,አስቸኳይ,ጉባኤ,አንዋሃድም,ብለዉን,አሁንም,በመቶኛዉ,አስቸኳይ,ጉባኤ,አንዋሃድም,ይሉናል,እንዴ,,,,,,,,,,,,,,,,,,,,,,,,
3132,የመስጠት,ቀን,ገና,በአል,አከባበርና,ስጦታ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,የባህርዳር,ሰላማዊ,ሰልፍ,የአቋም,መግለጫ,ሙስሊሙ,የመስጊድ,የበአላት,ማክበሪያ,የመቃብር,ቦታ,እጦት,አማርሮታል,በመሆኑም,በባህር,ዳር,ብሎም,በክልሉ,የመስጊድ,መገንቢያና,የመቃብር,ቦታ,የማግኘት,ችግሮች,እንዲፈቱልን,እንጠይቃለን,,,,,,,,,,
3134,በከበቡሽ,ምክንያት,ንጹሃን,ሲቀጠፉ,የህግ,አስከባሪ,ሃይሎች,ቆመው,እንዳስፈጸሙት,እዬታወቀ,አንድም,ግን,ተጠርጥሮ,ተያዘ,አልሰማንም,አማራው,ግን,ኮሽ,ለቃቅሞ,ማሰር,ክልሉን,የሚያስተዳድረው,የኦሮሚያ,መሪዎች,እዬመሰለኝነው,,,,,,,,,,,
3135,ሲጀመር,ሸካራ,ሽሽታቸው,ይገርማል,ኤግል,ሂልስ,ችግኝ,ተከላ,ፓርክ,የመሳሰሉት,ልስልስ,ጉዳዮች,ነፍስ,ካሜራ,ደግነው,ከፊት,ይገኛሉ,,,,,,,,,,,,,,,,,,,
3136,ሩቅ,ነገሮች,ብዙም,ፍላጎት,የለኝም,ግን,አመት,እድሜ,ልጃገረዶች,ታ,የተሳሰሩ,ከመሆናቸው,ያለፈውን,ትውስታ,ፍላጎት,,,,,,,,,,,,,,,,,,,,,
3137,የህውሀት,ስብሰባ,አላልቅ,በየስብሰባው,ለሚታደልው,አንገልብስ,የሚባክነው,ጨርቅ,ልብስ,ተሰፍቶ,እርቃኑን,ለሚሄድ,የትግራይ,ወገናችን,ቢታደል,ምናለበት,እባካችሁ,ለጉንጭ,አልፋ,ወሬ,ማድመቂያ,ድግስ,ከመባዘን,የህዝቡን,ችግር,ቅረፉለት,,,,,,,,,,
3138,ዛሬ,በለይ,በጎዳና,ዜጎችን,አንስተናል,በቀጣይ,ሳምንታትም,እየተገነቡ,መጠለያ,ማእከላት,ማስገባቱን,በተጠናከረ,መልኩ,እንቀጥላለን,ጎዳና,ማለፊያ,መኖሪያ,አይደለምና,,,,,,,,,,,,,,,,,,
3139,አና,ከኣሁን,ወድያ,ትግራይና,ኣፋር,ገንቢና,ጥሩ,ወሬ,እንዳይዘግቡ,ከጠቅላይ,ሚኒስቴር,ቢሮ,ማስጠንቂያ,ተሰጣቸው,,,,,,,,,,,,,,,,,,,,,,
3140,ገዱንና,ደመቀን,በሽልማት,በስድብ,ከስልጣን,የሚያገሏቸው,እረስዎ,ጎበዝ,ነዎት,እንደሚፈልጉ,ጠንቅቀው,ያውቃሉ,,,,,,,,,,,,,,,,,,,,,,,,
3141,አገር,አይነት,አረመኔዎች,እጅ,ትግባ,የፖለቲክ,ትርፍ,ፍለጋ,መንግስት,ተማሪዎች,አይደሉም,ለራሳቸውና,ለቤተሰቦቻቸው,እንዲበቁ,የሚፈልጉት,ትርፍ,የላቸውም,ሃላፊነት,የጎደለው,ንግግር,,,,,,,,,,,,,,,,
3142,አሜን,ኣሜን,ኣሜን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,የኢህአዴግ,ውህደት,ስምምነት,የፊርማ,ስነ,ስርአት,አቶ,ብናልፍ,ያቀረቡት,ማብራሪያ,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,አይደለም,ከህወሃት,መዋሃድ,በቀለ,ገርባ,ከጣፈጠው,ደብሪጽንም,ቢያገባው,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,ዳቦ,ብር,ገብቷል,ለማለት,አመሰግናለው,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,ተጻራሪ,ሀቅን,መርጦ,መተው,ከመዋሸት,በምን,ያንሳል,ለበጎስ,ስራ,እውቅና,መስጠትስ,ውዳሴ,ጋዜጠኝነትህን,መጥቀሴ,የሙያውን,መሰረታዊ,መርህ,ጠንቅቀህ,ማወቅህን,ለማስመስከር,የእለት,ሙያህ,ከሚል,መንፈስ,አይደለም,,,,,,,,,,,
3147,አማራን,ደግሞ,አማራን,ለማጥፋት,የምትሰራ,ህዝቤ,ያገባኛል,በአብይ,ጸረ,አማራ,መንግስት,ተጣብቃቹህ,ያደረሳቼሁትን,በደል,ለወደፊት,የምትከፍሉበት,ቀን,ይመጣል,እመነኝ,,,,,,,,,,,,,,,,,
3148,ወይኔ,ወሬ,እንደዘመን,ድራማ,ኢዝ,ገዳይ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,ሀገር,የወንበዴዎች,ማላገጫ,ሆና,ማየት,ያናድዳል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,በፍጹም,የኢትዮጲያ,ጠንቅቆ,አውቋችዋል,በቃን,ፍቱን,ትክክለኛ,ለውጥ,እንሻለን,ባርነት,እስር,ግድያ,አንዘጋጅም,,,,,,,,,,,,,,,,,,,,,,,
3151,እሜን,ለሁላችን,እስኬው,እግዚአብሄር,ካንተ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,ጉዳዩ,የሚመለከታቸው,መስሪያ,ቤቶች,የረሱትን,ስራ,ትራፊክ,ፖሊስ,በግሉ,ስለሰራው,ሊመሰገን,,,,,,,,,,,,,,,,,,,,,,,,,
